0.3,0.35,0.4,0.45,0.5,0.6,0.7,0.8,0.85,0.9
-29,-0.6255,0.4037,-0.628,0.404,-0.643,0.416,-0.644,0.421,-0.648,0.428,-0.666,0.44,-0.676,0.452,-0.673,0.463,-0.73,0.468,-0.805,0.456
-28,-0.6117,0.3788,-0.614,0.379,-0.628,0.391,-0.629,0.395,-0.633,0.402,-0.651,0.413,-0.661,0.424,-0.658,0.435,-0.712,0.439,-0.788,0.426
-27,-0.5973,0.3545,-0.6,0.355,-0.612,0.366,-0.613,0.37,-0.618,0.376,-0.635,0.386,-0.645,0.397,-0.642,0.407,-0.693,0.411,-0.77,0.397
-26,-0.5823,0.3308,-0.585,0.331,-0.596,0.342,-0.597,0.345,-0.602,0.351,-0.618,0.361,-0.628,0.37,-0.626,0.38,-0.674,0.384,-0.751,0.369
-25,-0.5668,0.3077,-0.569,0.308,-0.579,0.318,-0.58,0.321,-0.585,0.327,-0.601,0.336,-0.611,0.344,-0.609,0.353,-0.654,0.357,-0.731,0.341
-24,-0.5508,0.2853,-0.553,0.285,-0.562,0.295,-0.563,0.298,-0.567,0.303,-0.583,0.311,-0.593,0.319,-0.591,0.328,-0.633,0.331,-0.711,0.314
-23,-0.5343,0.2635,-0.537,0.264,-0.544,0.273,-0.545,0.276,-0.549,0.28,-0.564,0.288,-0.574,0.295,-0.573,0.303,-0.612,0.306,-0.69,0.288
-22,-0.5175,0.2424,-0.52,0.242,-0.526,0.251,-0.527,0.254,-0.531,0.258,-0.546,0.265,-0.555,0.272,-0.554,0.279,-0.59,0.281,-0.669,0.263
-21,-0.5003,0.2221,-0.502,0.222,-0.507,0.23,-0.508,0.233,-0.512,0.236,-0.526,0.243,-0.535,0.249,-0.534,0.255,-0.567,0.258,-0.647,0.239
-20,-0.4828,0.2025,-0.485,0.203,-0.488,0.21,-0.489,0.212,-0.492,0.215,-0.506,0.221,-0.515,0.227,-0.514,0.233,-0.544,0.235,-0.624,0.216
-19,-0.4651,0.1836,-0.467,0.184,-0.468,0.191,-0.469,0.193,-0.473,0.196,-0.486,0.201,-0.495,0.206,-0.494,0.211,-0.521,0.213,-0.601,0.194
-18,-0.4474,0.1656,-0.449,0.166,-0.449,0.172,-0.45,0.174,-0.453,0.176,-0.466,0.181,-0.474,0.186,-0.473,0.19,-0.498,0.193,-0.577,0.173
-17,-0.4297,0.1483,-0.431,0.148,-0.429,0.154,-0.43,0.156,-0.433,0.158,-0.445,0.163,-0.453,0.167,-0.453,0.171,-0.474,0.173,-0.553,0.153
-16,-0.4121,0.1319,-0.414,0.132,-0.41,0.137,-0.411,0.139,-0.414,0.141,-0.425,0.145,-0.433,0.148,-0.432,0.152,-0.45,0.154,-0.528,0.134
-15,-0.3949,0.1164,-0.397,0.116,-0.391,0.121,-0.392,0.123,-0.395,0.124,-0.405,0.128,-0.413,0.131,-0.413,0.134,-0.427,0.136,-0.503,0.116
-14,-0.3783,0.1017,-0.38,0.102,-0.373,0.106,-0.374,0.107,-0.377,0.109,-0.387,0.112,-0.394,0.114,-0.394,0.117,-0.403,0.119,-0.477,0.1
-13,-0.3624,0.0879,-0.364,0.088,-0.357,0.092,-0.358,0.093,-0.361,0.094,-0.37,0.096,-0.376,0.099,-0.377,0.101,-0.381,0.103,-0.45,0.085
-12,-0.3475,0.075,-0.349,0.075,-0.344,0.078,-0.345,0.079,-0.347,0.08,-0.355,0.082,-0.361,0.084,-0.362,0.085,-0.36,0.088,-0.423,0.071
-11,-0.334,0.0631,-0.335,0.063,-0.334,0.066,-0.335,0.066,-0.338,0.067,-0.344,0.069,-0.35,0.07,-0.351,0.071,-0.34,0.074,-0.395,0.059
-10,-0.322,0.0522,-0.323,0.052,-0.331,0.054,-0.332,0.054,-0.335,0.055,-0.339,0.056,-0.344,0.057,-0.346,0.058,-0.324,0.061,-0.365,0.048
-9,-0.3117,0.0424,-0.312,0.042,-0.336,0.043,-0.338,0.043,-0.34,0.043,-0.342,0.044,-0.345,0.045,-0.348,0.045,-0.311,0.05,-0.335,0.039
-8,-0.3026,0.0337,-0.303,0.034,-0.352,0.033,-0.354,0.033,-0.355,0.033,-0.355,0.034,-0.355,0.034,-0.357,0.034,-0.302,0.039,-0.303,0.031
-7,-0.2935,0.0263,-0.294,0.026,-0.377,0.024,-0.378,0.024,-0.378,0.024,-0.373,0.025,-0.37,0.025,-0.37,0.025,-0.299,0.03,-0.269,0.025
-6,-0.2818,0.0203,-0.282,0.02,-0.396,0.018,-0.395,0.017,-0.392,0.017,-0.385,0.018,-0.378,0.018,-0.369,0.018,-0.3,0.022,-0.233,0.02
-5,-0.2627,0.0159,-0.263,0.016,-0.385,0.014,-0.379,0.014,-0.372,0.014,-0.366,0.014,-0.355,0.014,-0.336,0.014,-0.297,0.017,-0.195,0.016
-4,-0.2294,0.0132,-0.23,0.013,-0.324,0.013,-0.315,0.013,-0.305,0.013,-0.303,0.013,-0.29,0.013,-0.261,0.013,-0.276,0.013,-0.154,0.014
-3,-0.1753,0.0119,-0.177,0.012,-0.228,0.012,-0.218,0.012,-0.207,0.012,-0.206,0.012,-0.193,0.012,-0.161,0.012,-0.223,0.012,-0.111,0.012
-2,-0.085,0.008,-0.093,8.00E-03,-0.1,8.00E-03,-0.093,8.00E-03,-0.085,8.00E-03,-0.085,8.00E-03,-0.085,9.00E-03,-0.065,0.013,-0.065,0.028,-0.075,0.069
1,0.205,0.008,0.203,8.00E-03,0.2,8.00E-03,0.213,8.00E-03,0.225,8.00E-03,0.225,9.00E-03,0.245,0.013,0.285,0.03,0.185,0.049,0.09,0.08
3.5,0.46,0.01,0.453,0.01,0.446,0.01,0.466,0.01,0.485,0.01,0.485,0.015,0.494,0.031,0.425,0.068,0.298,0.081,0.22,0.108
7,0.81,0.015,0.805,0.015,0.8,0.015,0.825,0.017,0.85,0.019,0.843,0.037,0.715,0.09,0.556,0.13,0.435,0.145,0.385,0.017
9,1.035,0.018,1.022,0.021,1.01,0.023,1.005,0.027,1,0.031,0.94,0.077,0.785,0.138,0.625,0.177,0.49,0.16,0.463,0.025
11,1.21,0.022,1.205,0.028,1.2,0.036,1.192,0.047,1.186,0.058,1,0.128,0.837,0.181,0.675,0.221,0.54,0.175,0.529,0.039
12.5,1.365,0.029,1.347,0.036,1.33,0.043,1.285,0.063,1.24,0.084,1.03,0.167,0.87,0.213,0.715,0.253,0.575,0.19,0.57,0.055
14.5,1.52,0.0451,1.47,0.058,1.42,0.07,1.335,0.096,1.25,0.121,1.048,0.218,0.91,0.254,0.76,0.294,0.62,0.205,0.619,0.084
15,1.52,0.0501,1.47,0.062,1.42,0.074,1.33,0.102,1.24,0.13,1.05,0.23,0.915,0.262,0.77,0.304,0.631,0.22,0.63,0.092
16,1.5244,0.055,1.467,0.063,1.394,0.079,1.289,0.1267,1.202,0.158933333,0.983,0.268,0.883,0.292,0.789,0.334666667,0.653,0.235,0.652,0.11
17,1.5082,0.0579,1.446,0.071,1.351,0.085,1.244,0.1466,1.162,0.183247619,0.926,0.2995,0.86,0.3165,0.809,0.360166667,0.675,0.25,0.673,0.129
18,1.4753,0.075,1.412,0.081,1.298,0.095,1.194,0.1665,1.121,0.207561905,0.883,0.331,0.843,0.341,0.828,0.368,0.697,0.265,0.693,0.15
19,1.4308,0.095,1.368,0.101,1.24,0.119,1.145,0.1864,1.083,0.23187619,0.853,0.3625,0.834,0.3655,0.847,0.387611111,0.719,0.28,0.713,0.172
20,1.3798,0.1173,1.32,0.124,1.185,0.143,1.101,0.2063,1.05,0.256190476,0.834,0.394,0.83,0.39,0.866,0.404277778,0.741,0.295,0.733,0.195
21,1.327,0.1415,1.272,0.148,1.135,0.169,1.063,0.2262,1.023,0.280504762,0.824,0.4255,0.831,0.4145,0.884,0.420944444,0.762,0.31,0.753,0.22
22,1.2758,0.1673,1.226,0.173,1.091,0.196,1.031,0.2461,1.001,0.304819048,0.82,0.457,0.836,0.439,0.903,0.437611111,0.783,0.325,0.772,0.246
23,1.2285,0.1941,1.184,0.199,1.055,0.223,1.006,0.266,0.984,0.329133333,0.822,0.4885,0.844,0.4635,0.922,0.454277778,0.804,0.34,0.791,0.272
24,1.1864,0.2216,1.148,0.226,1.026,0.251,0.987,0.2859,0.972,0.353447619,0.828,0.52,0.854,0.488,0.94,0.470944444,0.825,0.355,0.81,0.3
25,1.15,0.2498,1.116,0.254,1.004,0.279,0.973,0.3058,0.964,0.377761905,0.837,0.5515,0.866,0.5125,0.959,0.487611111,0.845,0.37,0.829,0.328
26,1.1193,0.2784,1.09,0.282,0.987,0.307,0.963,0.317,0.96,0.40207619,0.848,0.583,0.88,0.537,0.977,0.504277778,0.864,0.379,0.847,0.357
27,1.094,0.3073,1.069,0.311,0.976,0.336,0.958,0.345,0.959,0.426390476,0.86,0.6145,0.894,0.5615,0.995,0.520944444,0.883,0.407,0.865,0.387
28,1.0735,0.3364,1.052,0.339,0.968,0.365,0.955,0.373,0.96,0.450704762,0.873,0.646,0.909,0.586,1.013,0.537611111,0.902,0.436,0.882,0.418
29,1.0573,0.3658,1.038,0.368,0.963,0.394,0.955,0.402,0.964,0.475019048,0.887,0.66,0.924,0.6105,1.03,0.554277778,0.92,0.466,0.899,0.449
30,1.0448,0.3955,1.028,0.398,0.961,0.423,0.957,0.431,0.968,0.499333333,0.902,0.674,0.94,0.635,1.047,0.570944444,0.937,0.496,0.916,0.481
31,1.0354,0.4253,1.021,0.427,0.962,0.453,0.961,0.461,0.974,0.523647619,0.916,0.688,0.955,0.6595,1.063,0.587611111,0.954,0.527,0.932,0.514
32,1.0286,0.4553,1.016,0.457,0.963,0.483,0.966,0.491,0.981,0.547961905,0.931,0.702,0.97,0.684,1.079,0.604277778,0.97,0.558,0.947,0.547
33,1.0239,0.4856,1.013,0.487,0.967,0.513,0.971,0.521,0.988,0.57227619,0.945,0.716,0.985,0.7085,1.094,0.620944444,0.985,0.59,0.962,0.58
34,1.0209,0.516,1.011,0.517,0.971,0.543,0.977,0.551,0.996,0.596590476,0.959,0.73,0.999,0.733,1.108,0.637611111,0.999,0.623,0.975,0.614
35,1.0193,0.5465,1.01,0.548,0.975,0.574,0.984,0.582,1.003,0.620904762,0.972,0.744,1.013,0.7575,1.122,0.639,1.013,0.656,0.988,0.648
36,1.0187,0.5773,1.01,0.578,0.98,0.605,0.99,0.613,1.011,0.645219048,0.985,0.758,1.026,0.782,1.135,0.672,1.026,0.689,1.001,0.683
37,1.0188,0.6082,1.011,0.609,0.985,0.636,0.997,0.644,1.019,0.655,0.997,0.772,1.039,0.8065,1.147,0.706,1.037,0.723,1.012,0.718
38,1.0194,0.6392,1.012,0.64,0.991,0.667,1.003,0.675,1.026,0.687,1.008,0.786,1.05,0.831,1.158,0.74,1.048,0.757,1.023,0.754
39,1.0204,0.6704,1.014,0.671,0.996,0.698,1.009,0.707,1.033,0.719,1.019,0.8,1.061,0.8555,1.169,0.774,1.058,0.791,1.032,0.789
40,1.0215,0.7016,1.016,0.702,1,0.73,1.015,0.739,1.039,0.751,1.028,0.814,1.071,0.88,1.178,0.809,1.067,0.826,1.041,0.825
41,1.0226,0.7329,1.017,0.733,1.005,0.761,1.02,0.771,1.045,0.784,1.037,0.828,1.081,0.9045,1.187,0.843,1.075,0.861,1.049,0.861
42,1.0235,0.7643,1.018,0.765,1.009,0.793,1.025,0.803,1.05,0.816,1.045,0.842,1.089,0.929,1.194,0.878,1.082,0.896,1.056,0.897
43,1.0241,0.7957,1.019,0.796,1.012,0.825,1.029,0.835,1.055,0.849,1.052,0.856,1.096,0.9535,1.201,0.913,1.088,0.931,1.061,0.934
44,1.0244,0.827,1.02,0.827,1.015,0.857,1.032,0.867,1.058,0.882,1.058,0.912,1.102,0.978,1.206,0.948,1.093,0.966,1.066,0.97
45,1.0242,0.8584,1.02,0.859,1.017,0.889,1.035,0.899,1.061,0.914,1.063,0.945,1.107,1.0025,1.21,0.984,1.097,1.002,1.07,1.006
46,1.0235,0.8897,1.019,0.89,1.018,0.921,1.036,0.932,1.063,0.947,1.066,0.978,1.111,1.003,1.214,1.019,1.099,1.037,1.072,1.043
47,1.0222,0.9209,1.018,0.921,1.018,0.953,1.037,0.964,1.064,0.98,1.069,1.012,1.114,1.037,1.216,1.054,1.101,1.072,1.074,1.079
48,1.0202,0.9519,1.016,0.952,1.018,0.984,1.037,0.996,1.065,1.012,1.071,1.045,1.115,1.071,1.217,1.089,1.102,1.107,1.074,1.115
49,1.0175,0.9829,1.013,0.983,1.017,1.016,1.036,1.027,1.064,1.044,1.071,1.078,1.116,1.105,1.216,1.124,1.101,1.143,1.074,1.151
50,1.0141,1.0136,1.01,1.014,1.014,1.047,1.034,1.059,1.062,1.077,1.071,1.11,1.115,1.139,1.215,1.159,1.099,1.178,1.072,1.187
51,1.0099,1.0441,1.006,1.044,1.011,1.078,1.032,1.091,1.059,1.109,1.069,1.143,1.114,1.172,1.212,1.194,1.097,1.212,1.069,1.223
52,1.0048,1.0743,1.001,1.074,1.007,1.109,1.028,1.122,1.055,1.14,1.066,1.175,1.111,1.206,1.208,1.228,1.093,1.247,1.065,1.258
53,0.9989,1.1043,0.995,1.104,1.002,1.14,1.023,1.153,1.05,1.172,1.062,1.207,1.107,1.238,1.203,1.262,1.087,1.281,1.06,1.293
54,0.9921,1.1339,0.988,1.134,0.996,1.17,1.017,1.183,1.045,1.203,1.057,1.239,1.101,1.271,1.197,1.296,1.081,1.315,1.054,1.328
55,0.9843,1.1632,0.981,1.163,0.989,1.2,1.01,1.214,1.038,1.234,1.051,1.27,1.095,1.303,1.189,1.329,1.074,1.348,1.047,1.362
56,0.9757,1.1921,0.972,1.192,0.981,1.23,1.002,1.243,1.03,1.264,1.043,1.302,1.087,1.335,1.18,1.362,1.065,1.381,1.038,1.396
57,0.9661,1.2206,0.963,1.221,0.972,1.259,0.993,1.273,1.02,1.294,1.034,1.332,1.078,1.367,1.17,1.394,1.056,1.414,1.029,1.429
58,0.9556,1.2487,0.952,1.249,0.962,1.287,0.983,1.302,1.01,1.323,1.024,1.362,1.067,1.397,1.159,1.426,1.045,1.446,1.018,1.462
59,0.9441,1.2762,0.941,1.276,0.951,1.315,0.972,1.33,0.999,1.352,1.013,1.392,1.056,1.428,1.146,1.457,1.033,1.477,1.006,1.494
60,0.9317,1.3033,0.928,1.303,0.939,1.343,0.959,1.358,0.986,1.381,1.001,1.421,1.043,1.458,1.132,1.488,1.019,1.508,0.994,1.526
61,0.9183,1.3297,0.915,1.33,0.926,1.37,0.946,1.386,0.973,1.409,0.988,1.449,1.029,1.487,1.117,1.518,1.005,1.539,0.98,1.557
62,0.9039,1.3557,0.901,1.356,0.912,1.397,0.932,1.413,0.958,1.436,0.973,1.477,1.014,1.516,1.1,1.548,0.99,1.568,0.964,1.587
63,0.8886,1.381,0.885,1.381,0.897,1.423,0.916,1.439,0.942,1.462,0.958,1.504,0.998,1.544,1.082,1.577,0.973,1.597,0.948,1.617
64,0.8723,1.4056,0.869,1.406,0.88,1.448,0.9,1.464,0.925,1.488,0.941,1.531,0.98,1.571,1.063,1.605,0.955,1.626,0.931,1.646
65,0.8551,1.4296,0.852,1.43,0.863,1.473,0.882,1.489,0.907,1.514,0.923,1.557,0.962,1.597,1.043,1.632,0.937,1.653,0.913,1.674
66,0.8369,1.4529,0.834,1.453,0.845,1.496,0.864,1.513,0.889,1.538,0.904,1.582,0.942,1.623,1.022,1.659,0.917,1.68,0.893,1.701
67,0.8178,1.4755,0.815,1.476,0.826,1.52,0.845,1.537,0.869,1.562,0.884,1.606,0.921,1.648,0.999,1.685,0.896,1.706,0.873,1.728
68,0.7978,1.4974,0.795,1.497,0.806,1.542,0.824,1.559,0.848,1.585,0.862,1.63,0.899,1.672,0.975,1.71,0.874,1.731,0.851,1.753
69,0.7768,1.5184,0.774,1.518,0.785,1.563,0.803,1.581,0.826,1.607,0.84,1.652,0.876,1.696,0.95,1.734,0.851,1.755,0.829,1.778
70,0.755,1.5387,0.752,1.539,0.763,1.584,0.78,1.602,0.803,1.628,0.817,1.674,0.852,1.718,0.924,1.757,0.828,1.778,0.806,1.802
71,0.7323,1.5581,0.73,1.558,0.74,1.604,0.757,1.622,0.779,1.649,0.792,1.695,0.826,1.74,0.897,1.779,0.803,1.8,0.781,1.824
72,0.7087,1.5767,0.706,1.577,0.716,1.623,0.733,1.641,0.754,1.668,0.767,1.715,0.8,1.76,0.868,1.8,0.777,1.822,0.756,1.846
73,0.6843,1.5944,0.682,1.594,0.692,1.641,0.707,1.66,0.728,1.687,0.741,1.734,0.772,1.78,0.839,1.821,0.75,1.842,0.73,1.867
74,0.6591,1.6112,0.657,1.611,0.666,1.659,0.681,1.677,0.701,1.705,0.714,1.752,0.744,1.798,0.809,1.84,0.722,1.862,0.703,1.887
75,0.6331,1.6271,0.631,1.627,0.64,1.675,0.655,1.694,0.673,1.721,0.686,1.77,0.715,1.816,0.777,1.858,0.694,1.88,0.675,1.905
76,0.6063,1.6421,0.604,1.642,0.613,1.69,0.627,1.709,0.645,1.737,0.656,1.786,0.685,1.832,0.745,1.875,0.664,1.897,0.646,1.923
77,0.5788,1.6562,0.577,1.656,0.585,1.705,0.598,1.724,0.616,1.752,0.627,1.801,0.654,1.848,0.712,1.891,0.634,1.913,0.617,1.939
78,0.5506,1.6692,0.548,1.669,0.556,1.718,0.569,1.737,0.586,1.766,0.596,1.815,0.622,1.862,0.677,1.906,0.603,1.928,0.587,1.955
79,0.5217,1.6813,0.52,1.681,0.527,1.73,0.539,1.75,0.555,1.779,0.565,1.828,0.589,1.876,0.642,1.92,0.572,1.942,0.556,1.969
80,0.4921,1.6924,0.49,1.692,0.497,1.742,0.508,1.761,0.523,1.79,0.532,1.84,0.555,1.888,0.606,1.933,0.539,1.955,0.524,1.982
81,0.462,1.7025,0.46,1.702,0.466,1.752,0.477,1.772,0.491,1.801,0.5,1.851,0.521,1.899,0.57,1.944,0.506,1.966,0.492,1.994
82,0.4313,1.7115,0.43,1.712,0.435,1.761,0.445,1.781,0.459,1.81,0.466,1.86,0.486,1.909,0.532,1.955,0.472,1.977,0.459,2.004
83,0.4,1.7196,0.399,1.72,0.403,1.77,0.413,1.789,0.425,1.819,0.432,1.869,0.451,1.918,0.494,1.964,0.438,1.986,0.425,2.014
84,0.3682,1.7265,0.367,1.726,0.371,1.777,0.38,1.796,0.391,1.826,0.397,1.877,0.414,1.926,0.455,1.972,0.403,1.994,0.391,2.022
85,0.3359,1.7325,0.335,1.732,0.338,1.783,0.346,1.803,0.357,1.832,0.362,1.883,0.378,1.932,0.416,1.979,0.368,2.001,0.357,2.029
86,0.3032,1.7373,0.302,1.737,0.305,1.788,0.312,1.808,0.322,1.838,0.326,1.888,0.34,1.938,0.376,1.984,0.332,2.006,0.321,2.035
87,0.2701,1.7412,0.269,1.741,0.271,1.792,0.278,1.812,0.286,1.841,0.29,1.892,0.303,1.942,0.336,1.989,0.295,2.011,0.286,2.039
88,0.2366,1.7439,0.236,1.744,0.237,1.795,0.243,1.814,0.25,1.844,0.253,1.895,0.265,1.945,0.295,1.992,0.259,2.014,0.25,2.042
89,0.2028,1.7456,0.202,1.746,0.203,1.796,0.208,1.816,0.214,1.846,0.216,1.897,0.226,1.947,0.254,1.994,0.221,2.016,0.214,2.044
90,0.1688,1.7462,0.168,1.746,0.168,1.797,0.172,1.817,0.178,1.847,0.179,1.897,0.187,1.947,0.212,1.995,0.184,2.016,0.178,2.045
91,0.1345,1.7457,0.134,1.746,0.134,1.796,0.137,1.816,0.141,1.846,0.141,1.897,0.148,1.947,0.171,1.994,0.146,2.016,0.141,2.045
92,0.1,1.7442,0.1,1.744,0.098,1.795,0.101,1.815,0.104,1.845,0.103,1.895,0.109,1.945,0.128,1.992,0.109,2.014,0.104,2.043
93,0.0654,1.7416,0.065,1.742,0.063,1.792,0.065,1.812,0.067,1.842,0.065,1.892,0.069,1.942,0.086,1.989,0.071,2.011,0.067,2.04
94,0.0307,1.7379,0.031,1.738,0.028,1.788,0.029,1.808,0.03,1.838,0.027,1.888,0.029,1.938,0.044,1.985,0.032,2.007,0.029,2.035
95,-0.0041,1.7331,-4.10E-03,1.733,-7.50E-03,1.783,-7.60E-03,1.803,-7.40E-03,1.833,-0.011,1.883,-0.011,1.932,1.30E-03,1.98,-5.90E-03,2.001,-8.00E-03,2.03
96,-0.0389,1.7273,-0.039,1.727,-0.043,1.777,-0.044,1.797,-0.045,1.827,-0.049,1.877,-0.05,1.926,-0.041,1.973,-0.044,1.995,-0.045,2.023
97,-0.0737,1.7205,-0.073,1.72,-0.078,1.77,-0.08,1.79,-0.082,1.819,-0.087,1.869,-0.09,1.918,-0.084,1.966,-0.082,1.987,-0.083,2.015
98,-0.1083,1.7126,-0.108,1.713,-0.114,1.762,-0.116,1.782,-0.119,1.811,-0.125,1.861,-0.13,1.909,-0.126,1.956,-0.121,1.978,-0.12,2.006
99,-0.1429,1.7037,-0.142,1.704,-0.149,1.753,-0.152,1.772,-0.156,1.802,-0.163,1.851,-0.169,1.899,-0.168,1.946,-0.159,1.967,-0.157,1.996
100,-0.1773,1.6938,-0.177,1.694,-0.184,1.743,-0.188,1.762,-0.193,1.791,-0.201,1.84,-0.209,1.888,-0.21,1.935,-0.197,1.956,-0.194,1.984
101,-0.2115,1.6828,-0.211,1.683,-0.219,1.731,-0.224,1.751,-0.23,1.78,-0.239,1.828,-0.248,1.876,-0.252,1.923,-0.234,1.943,-0.231,1.971
102,-0.2454,1.6709,-0.244,1.671,-0.253,1.719,-0.259,1.738,-0.266,1.767,-0.276,1.815,-0.287,1.863,-0.293,1.909,-0.272,1.929,-0.267,1.957
103,-0.279,1.658,-0.278,1.658,-0.287,1.706,-0.294,1.725,-0.302,1.753,-0.313,1.801,-0.325,1.848,-0.334,1.894,-0.309,1.914,-0.304,1.942
104,-0.3122,1.6441,-0.311,1.644,-0.321,1.692,-0.329,1.71,-0.338,1.738,-0.349,1.786,-0.363,1.833,-0.375,1.879,-0.345,1.898,-0.339,1.926
105,-0.345,1.6293,-0.344,1.629,-0.355,1.676,-0.363,1.695,-0.373,1.723,-0.385,1.77,-0.4,1.816,-0.414,1.862,-0.382,1.881,-0.375,1.909
106,-0.3774,1.6136,-0.376,1.614,-0.388,1.66,-0.397,1.679,-0.407,1.706,-0.421,1.753,-0.438,1.799,-0.454,1.844,-0.418,1.863,-0.41,1.89
107,-0.4093,1.5969,-0.408,1.597,-0.42,1.643,-0.43,1.661,-0.442,1.689,-0.456,1.735,-0.474,1.78,-0.493,1.825,-0.453,1.844,-0.444,1.871
108,-0.4407,1.5794,-0.439,1.579,-0.452,1.625,-0.463,1.643,-0.475,1.67,-0.491,1.716,-0.51,1.761,-0.531,1.805,-0.488,1.824,-0.478,1.85
109,-0.4715,1.561,-0.47,1.561,-0.484,1.606,-0.495,1.624,-0.508,1.651,-0.524,1.696,-0.545,1.74,-0.568,1.784,-0.522,1.802,-0.512,1.829
110,-0.5016,1.5418,-0.5,1.542,-0.514,1.586,-0.526,1.604,-0.541,1.63,-0.557,1.675,-0.58,1.719,-0.605,1.762,-0.555,1.78,-0.544,1.806
111,-0.5311,1.5217,-0.529,1.522,-0.544,1.565,-0.557,1.583,-0.572,1.609,-0.59,1.653,-0.613,1.696,-0.641,1.739,-0.588,1.757,-0.576,1.783
112,-0.5599,1.5009,-0.558,1.501,-0.574,1.544,-0.587,1.561,-0.603,1.587,-0.621,1.63,-0.646,1.673,-0.676,1.715,-0.62,1.733,-0.608,1.758
113,-0.588,1.4793,-0.586,1.479,-0.602,1.522,-0.616,1.539,-0.633,1.564,-0.652,1.607,-0.678,1.649,-0.71,1.69,-0.651,1.708,-0.638,1.733
114,-0.6152,1.4569,-0.613,1.457,-0.63,1.499,-0.644,1.516,-0.662,1.54,-0.682,1.583,-0.709,1.624,-0.743,1.665,-0.682,1.682,-0.668,1.707
115,-0.6417,1.4339,-0.639,1.434,-0.657,1.475,-0.672,1.492,-0.69,1.516,-0.711,1.557,-0.739,1.599,-0.774,1.639,-0.711,1.656,-0.697,1.68
116,-0.6724,1.4101,-0.67,1.41,-0.683,1.451,-0.699,1.467,-0.718,1.491,-0.739,1.532,-0.768,1.572,-0.805,1.611,-0.74,1.628,-0.725,1.652
117,-0.697,1.3857,-0.695,1.386,-0.708,1.426,-0.724,1.442,-0.744,1.465,-0.766,1.505,-0.796,1.545,-0.835,1.584,-0.768,1.6,-0.752,1.623
118,-0.7207,1.3607,-0.718,1.361,-0.736,1.4,-0.749,1.415,-0.769,1.439,-0.792,1.478,-0.823,1.517,-0.864,1.555,-0.794,1.571,-0.778,1.594
119,-0.7434,1.3351,-0.741,1.335,-0.759,1.373,-0.773,1.389,-0.794,1.412,-0.817,1.45,-0.849,1.488,-0.891,1.526,-0.82,1.542,-0.803,1.564
120,-0.7651,1.3089,-0.762,1.309,-0.782,1.347,-0.799,1.362,-0.817,1.384,-0.841,1.422,-0.874,1.459,-0.917,1.496,-0.844,1.511,-0.827,1.534
121,-0.7858,1.2823,-0.783,1.282,-0.803,1.319,-0.821,1.334,-0.839,1.356,-0.863,1.393,-0.897,1.429,-0.942,1.466,-0.868,1.481,-0.85,1.502
122,-0.8054,1.2551,-0.803,1.255,-0.823,1.291,-0.841,1.306,-0.86,1.327,-0.885,1.363,-0.92,1.399,-0.966,1.434,-0.89,1.449,-0.872,1.47
123,-0.8239,1.2274,-0.821,1.227,-0.842,1.263,-0.861,1.277,-0.884,1.298,-0.905,1.333,-0.941,1.368,-0.988,1.403,-0.911,1.417,-0.892,1.438
124,-0.8414,1.1993,-0.838,1.199,-0.86,1.234,-0.879,1.248,-0.903,1.268,-0.924,1.303,-0.961,1.337,-1.009,1.371,-0.931,1.385,-0.912,1.405
125,-0.8576,1.1708,-0.855,1.171,-0.876,1.204,-0.896,1.218,-0.92,1.238,-0.942,1.272,-0.979,1.305,-1.028,1.338,-0.95,1.352,-0.93,1.372
126,-0.8728,1.142,-0.87,1.142,-0.892,1.175,-0.911,1.188,-0.937,1.208,-0.959,1.24,-0.996,1.273,-1.046,1.305,-0.967,1.319,-0.947,1.338
127,-0.8867,1.1129,-0.884,1.113,-0.906,1.145,-0.926,1.158,-0.951,1.177,-0.974,1.209,-1.012,1.241,-1.063,1.272,-0.983,1.285,-0.963,1.304
128,-0.8994,1.0834,-0.896,1.083,-0.919,1.115,-0.939,1.127,-0.965,1.146,-0.988,1.177,-1.026,1.208,-1.077,1.238,-0.998,1.251,-0.978,1.27
129,-0.9109,1.0537,-0.908,1.054,-0.931,1.084,-0.951,1.096,-0.977,1.114,-1,1.145,-1.039,1.175,-1.091,1.204,-1.011,1.217,-0.991,1.235
130,-0.9212,1.0238,-0.918,1.024,-0.941,1.053,-0.962,1.065,-0.988,1.083,-1.011,1.112,-1.05,1.141,-1.103,1.17,-1.023,1.182,-1.002,1.2
131,-0.9302,0.9937,-0.927,0.994,-0.951,1.022,-0.971,1.034,-0.998,1.051,-1.021,1.079,-1.06,1.108,-1.113,1.136,-1.034,1.147,-1.013,1.164
132,-0.9379,0.9635,-0.935,0.963,-0.959,0.991,-0.979,1.002,-1.006,1.019,-1.029,1.046,-1.069,1.074,-1.122,1.101,-1.043,1.113,-1.022,1.129
133,-0.9444,0.9332,-0.941,0.933,-0.965,0.96,-0.986,0.971,-1.012,0.987,-1.041,1.014,-1.075,1.04,-1.129,1.067,-1.051,1.078,-1.03,1.093
134,-0.9496,0.9028,-0.946,0.903,-0.971,0.929,-0.991,0.939,-1.018,0.955,-1.047,0.98,-1.081,1.006,-1.135,1.032,-1.058,1.042,-1.036,1.058
135,-0.9535,0.8724,-0.95,0.872,-0.975,0.897,-0.995,0.907,-1.022,0.922,-1.051,0.947,-1.085,0.972,-1.139,0.997,-1.063,1.007,-1.041,1.022
